year,sector_code,recipient_iso3_code,usd_disbursement_crs,usd_disbursement_iati,usd_disbursement_crs_t1,usd_disbursement_iati_t1,delta_iati,usd_disbursement_crs_fit,usd_disbursement_crs_lwr,usd_disbursement_crs_upr
2015,16040,BIH,9.984971,0.00601543944,7.9636,6.659623928,-6.65360848856,4.52271317918819,1.72921623074561,7.31621012763078
2016,16040,BIH,0,0,9.984971,0.00601543944,-0.00601543944,4.78213314997592,1.98806352027819,7.57620277967365
2017,16040,BIH,0,0,0,0,0,3.59569181590724,0.805609156893567,6.38577447492091
2018,16040,BIH,14.824737,0,0,0,0,3.62378270347522,0.832123107995167,6.41544229895528
2019,16040,BIH,8.723833,0,14.824737,0,0,5.45507633332425,2.64157292488388,8.26857974176462
2020,16040,BIH,14.714861,0,8.723833,0,0,4.74108546772566,1.94110577696578,7.54106515848554
2021,16040,BIH,20.285657,0,14.714861,0,0,5.49789337190464,2.67495532486175,8.32083141894753
2022,16040,BIH,1.563447,0,20.285657,0,0,6.20358647419577,3.34575569825343,9.0614172501381
2023,16040,BIH,3.9544065802611,0,1.563447,0,0,3.9544065802611,1.13478959073606,6.77402356978614
2010,16030,KEN,0.006985,-1.7827111e-05,,,,,,
2011,16030,KEN,0.052717,0,0.006985,-1.7827111e-05,1.7827111e-05,6.29106800468261,3.47234095637897,9.10979505298624
2012,16030,KEN,0.557573,0,0.052717,0,0,6.32472153000783,3.5133462858539,9.13609677416176
2013,16030,KEN,1.103603,0,0.557573,0,0,6.41422043605581,3.60993278058025,9.21850809153136
2014,16030,KEN,1.565038,0,1.103603,0,0,6.50872753008787,3.71008035270822,9.30737470746753
2015,16030,KEN,4.069293,0,1.565038,0,0,6.59294493493468,3.79818726270903,9.38770260716032
2016,16030,KEN,1.281573,0.20804,4.069293,0,0.20804,6.92873643872104,4.13967234129953,9.71780053614255
2017,16030,KEN,2.06063,0,1.281573,0.20804,-0.20804,6.61509934461817,3.82092866897288,9.40927002026347
2018,16030,KEN,0.005115,0,2.06063,0,0,6.73749879206742,3.94344362589803,9.53155395823681
2019,16030,KEN,82.651402,0,0.005115,0,0,6.51556768701593,3.71335121464066,9.3177841593912
2020,16030,KEN,82.752405,0,82.651402,0,0,16.5963165986518,12.8741428550878,20.3184903422158
2021,16030,KEN,0.125833,0,82.752405,0,0,16.6366929578999,12.9090714595693,20.3643144562304
2022,16030,KEN,0.072599,0.01915284,0.125833,0,0.01915284,6.61480890161296,3.79473749012274,9.43488031310318
2023,16030,KEN,6.63618123084665,0,0.072599,0.01915284,-0.01915284,6.63618123084665,3.80697711857514,9.46538534311815
2010,16040,KEN,0.408437,0.00356746355,,,,,,
2011,16040,KEN,0.442203,0.06617940153472,0.408437,0.00356746355,0.06261193798472,6.70868702073181,3.89006000643694,9.52731403502668
2012,16040,KEN,0.486858,0.07207886618688,0.442203,0.06617940153472,0.00589946465216,6.74110880840761,3.92979567678002,9.5524219400352
2013,16040,KEN,0.344517,0.07012578154848,0.486858,0.07207886618688,-0.00195308463840001,6.77461503910389,3.96918661031147,9.58004346789631
2014,16040,KEN,0.261407,0.165007849746828,0.344517,0.07012578154848,0.094882068198348,6.78680020693003,3.98527407965866,9.58832633420139
2015,16040,KEN,0.245096,0.0890307073756686,0.261407,0.165007849746828,-0.0759771423711594,6.80385732971762,4.00490632873484,9.60280833070041
2016,16040,KEN,0.090757,0.0894139034747888,0.245096,0.0890307073756686,0.000383196099120214,6.82980492954999,4.03213632120492,9.62747353789505
2017,16040,KEN,0.346462,0.25385281622298,0.090757,0.0894139034747888,0.164438912748191,6.84157101236902,4.04329194124037,9.63985008349767
2018,16040,KEN,0.336283,0.1148738140305,0.346462,0.25385281622298,-0.13897900219248,6.8990532097222,4.09986715202604,9.69823926741837
2019,16040,KEN,0.448227,0.3275384035,0.336283,0.1148738140305,0.2126645894695,6.92876923017302,4.12642763795456,9.73111082239148
2020,16040,KEN,0.58346,0.193412641831908,0.448227,0.3275384035,-0.134125761668092,6.96894206560926,4.16231971304787,9.77556441817066
2021,16040,KEN,0.774277,1.276610206709,0.58346,0.193412641831908,1.08319756487709,7.0293119156395,4.21693632751312,9.84168750376589
2022,16040,KEN,0.499939,0.294134490894506,0.774277,1.276610206709,-0.982475715814494,7.06834307567296,4.24899464852935,9.88769150281658
2023,16040,KEN,7.06135699840387,0.32274423295424,0.499939,0.294134490894506,0.028609742059734,7.06135699840387,4.23229873515924,9.89041526164851
2010,16030,NPL,0.065394,-3.714386e-06,,,,,,
2011,16030,NPL,0.289006,0,0.065394,-3.714386e-06,3.714386e-06,0.347224520358218,-2.46206437997145,3.15651342068789
2012,16030,NPL,0.108102,0,0.289006,0,0,0.402514399125607,-2.39936661786781,3.20439541611902
2013,16030,NPL,0.314791,0,0.108102,0,0,0.408601079206498,-2.3873633607567,3.2045655191697
2014,16030,NPL,0.467541,0,0.314791,0,0,0.461832525531072,-2.32966222884697,3.25332727990912
2015,16030,NPL,0.0129,0,0.467541,0,0,0.508503116663668,-2.28001372349892,3.29701995682626
2016,16030,NPL,9.609184,7.544,0.0129,0,7.544,0.593571217175722,-2.19597760291304,3.38312003726448
2017,16030,NPL,5.406267,5.09382713255,9.609184,7.544,-2.45017286745,1.76882154244536,-1.03510051128933,4.57274359618005
2018,16030,NPL,0.76695,0.76695,5.406267,5.09382713255,-4.32687713255,1.21597360984159,-1.57760214678663,4.00954936646981
2019,16030,NPL,0.01477,0,0.76695,0.76695,-0.76695,0.658950856549083,-2.1325554726059,3.45045718570407
2020,16030,NPL,0.021049,0,0.01477,0,0,0.593884880443667,-2.20219670561489,3.38996646650222
2021,16030,NPL,0.014339,0,0.021049,0,0,0.622739512422015,-2.17929466829941,3.42477369314344
2022,16030,NPL,0,0,0.014339,0,0,0.650014231015085,-2.15944382078354,3.45947228281371
2023,16030,NPL,0.676360998325052,0,0,0,0,0.676360998325052,-2.14197954162175,3.49470153827185
2010,16040,NPL,0.213474,0,,,,,,
2011,16040,NPL,0.198527,0,0.213474,0,0,0.73303197757302,-2.07629049344112,3.54235444858716
2012,16040,NPL,0.213437,0,0.198527,0,0,0.759304790972884,-2.04263513946362,3.56124472140939
2013,16040,NPL,0.244308,0,0.213437,0,0,0.789209252224325,-2.00680971460681,3.58522821905546
2014,16040,NPL,0.313717,0,0.244308,0,0,0.821055125250538,-1.97051543469247,3.61262568519355
2015,16040,NPL,0.161448,0,0.313717,0,0,0.857588557137454,-1.93100773433284,3.64618484860774
2016,16040,NPL,0.140656,0,0.161448,0,0,0.867158247441417,-1.92000773467019,3.65432422955302
2017,16040,NPL,0.05753,0.3557295,0.140656,0,0.3557295,0.898014427667675,-1.88917507969678,3.68520393503213
2018,16040,NPL,0.071115,0,0.05753,0.3557295,-0.3557295,0.911472557881886,-1.87725632368959,3.70020143945336
2019,16040,NPL,0.048214,0.1761675475,0.071115,0,0.1761675475,0.943065182354594,-1.84866916205859,3.73479952676778
2020,16040,NPL,0,0.108600543,0.048214,0.1761675475,-0.0675670045,0.967747513650004,-1.8284753240031,3.76397035130311
2021,16040,NPL,0.262336,0.233201166,0,0.108600543,0.124600623,0.991681593934885,-1.81052760138118,3.79389078925095
2022,16040,NPL,0.085459,0.0808816176,0.262336,0.233201166,-0.1523195484,1.04968528311434,-1.75983774989279,3.85920831612148
2023,16040,NPL,1.05622749937913,0.10080504,0.085459,0.0808816176,0.0199234224,1.05622749937913,-1.76226414689118,3.87471914564944
2010,16030,TZA,0,0,,,,,,
2011,16030,TZA,0,0,0,0,0,-0.203738240779423,-3.01304969335623,2.60557321179738
2012,16030,TZA,0.115479,0.0770698698,0,0,0.0770698698,-0.174500322421643,-2.97640353123284,2.62740288638955
2013,16030,TZA,0,0,0.115479,0.0770698698,-0.0770698698,-0.13334282965085,-2.92931943101369,2.66263377171199
2014,16030,TZA,0.018332,0.018356806116,0,0,0.018356806116,-0.119192373749669,-2.91068948684138,2.67230473934205
2015,16030,TZA,0,0,0.018332,0.018356806116,-0.018356806116,-0.0891050155572373,-2.87762249059579,2.69941245948132
2016,16030,TZA,0.071879,0.071929,0,0,0.071929,-0.0622132837094185,-2.84923748056287,2.72481091314403
2017,16030,TZA,0.050163,0,0.071879,0.071929,-0.071929,-0.0262937181197103,-2.81331789472423,2.76073045848481
2018,16030,TZA,0,0,0.050163,0,0,-0.00100046531637332,-2.78951202913326,2.78751109850051
2019,16030,TZA,0,0,0,0,0,0.0209888597644721,-2.77050136354186,2.8124790830708
2020,16030,TZA,0,0,0,0,0,0.0490797473324562,-2.74687231305017,2.84503180771509
2021,16030,TZA,0.023664,0,0,0,0,0.0771706349004475,-2.72471994581833,2.87906121561923
2022,16030,TZA,0,0,0.023664,0,0,0.108139886495614,-2.70115414439777,2.917433917389
2023,16030,TZA,0.133352410036423,0,0,0,0,0.133352410036423,-2.68480559949838,2.95151041957123
2010,16040,TZA,0.375432,-4.851726e-06,,,,,,
2011,16040,TZA,0.464328,0.058259016156,0.375432,-4.851726e-06,0.058263867882,0.21059016369405,-2.59870860565393,3.01988893304203
2012,16040,TZA,0.283525,0.064356130524,0.464328,0.058259016156,0.00609711436799999,0.249711172009697,-2.55219367457887,3.05161601859827
2013,16040,TZA,0.218811,0.062612304954,0.283525,0.064356130524,-0.00174382557,0.255797425536827,-2.54015144011309,3.05174629118675
2014,16040,TZA,0.390933,0.15012784236,0.218811,0.062612304954,0.087515537406,0.277315550213679,-2.51417175722419,3.06880285765155
2015,16040,TZA,0.221582,0.073862122728,0.390933,0.15012784236,-0.076265719632,0.325397452494521,-2.46311796725254,3.11391287224158
2016,16040,TZA,0.320111,0.124344134134318,0.221582,0.073862122728,0.050482011406318,0.333475068576789,-2.45355068819529,3.12050082534887
2017,16040,TZA,0.329819,0.114996047430069,0.320111,0.124344134134318,-0.00934808670424901,0.37352101263339,-2.41350450858771,3.16054653385449
2018,16040,TZA,0.205302,0.7245684578866,0.329819,0.114996047430069,0.609572410456531,0.411844693456445,-2.37668684912591,3.2003762360388
2019,16040,TZA,0.195439,0.3708593887,0.205302,0.7245684578866,-0.3537090691866,0.420849606246243,-2.37065473355921,3.21235394605169
2020,16040,TZA,0.119381,0.228001907945273,0.195439,0.3708593887,-0.142857480754727,0.44484647860228,-2.35112487553168,3.24081783273624
2021,16040,TZA,0.424539,0.424567063536,0.119381,0.228001907945273,0.196565155590727,0.466301294173135,-2.33563132873738,3.26823391708365
2022,16040,TZA,0.291386,0.22926461016413,0.424539,0.424567063536,-0.19530245337187,0.529030203170095,-2.28026269368413,3.33832310002432
2023,16040,TZA,0.539648790817886,0.1720103745024,0.291386,0.22926461016413,-0.05725423566173,0.539648790817886,-2.27853060029394,3.35782818192972
2010,16030,XKV,0,0,,,,,,
2011,16030,XKV,0,0,0,0,0,-0.335393052249607,-3.14473403714232,2.47394793264311
2012,16030,XKV,0,0,0,0,0,-0.307302164681623,-3.10923067701484,2.49462634765159
2013,16030,XKV,0.03983,0,0,0,0,-0.279211277113639,-3.07519458397964,2.51677202975236
2014,16030,XKV,0,0,0.03983,0,0,-0.246275678625985,-3.03779559444095,2.54524423718898
2015,16030,XKV,0,0,0,0,0,-0.223029501977663,-3.01155942220938,2.56550041825405
2016,16030,XKV,0,0,0,0,0,-0.194938614409672,-2.98197221946973,2.59209499065039
2017,16030,XKV,0,0,0,0,0,-0.166847726841688,-2.95387592200951,2.62018046832613
2018,16030,XKV,0,0,0,0,0,-0.138756839273704,-2.92727053850603,2.64975685995862
2019,16030,XKV,0,0,0,0,0,-0.110665951705712,-2.90215368876852,2.6808217853571
2020,16030,XKV,0,0,0,0,0,-0.0825750641377283,-2.87852062275603,2.71337049448057
2021,16030,XKV,0,0,0,0,0,-0.054484176569737,-2.85636425832956,2.74739590519009
2022,16030,XKV,0,0,0,0,0,-0.0263932890017529,-2.83567523704242,2.78288865903892
2023,16030,XKV,0.00169759856623841,0,0,0,0,0.00169759856623841,-2.81644199695269,2.81983719408517
2010,16040,XKV,0,0,,,,,,
2011,16040,XKV,0,0,0,0,0,0.0324027274786687,-2.77687887662301,2.84168433158035
2012,16040,XKV,0,0,0,0,0,0.0604936150466529,-2.74138627753741,2.86237350763071
2013,16040,XKV,0,0,0,0,0,0.088584502614637,-2.7073610224286,2.88453002765787
2014,16040,XKV,0.013018,0.01301994,0,0,0.01301994,0.116869165935718,-2.67461864133285,2.90835697320429
2015,16040,XKV,0.006017,0.00601543944,0.013018,0.01301994,-0.00700450056,0.146467522985759,-2.64204590583056,2.93498095180208
2016,16040,XKV,0,0,0.006017,0.00601543944,-0.00601543944,0.173602105744394,-2.61342610847157,2.96063031996035
2017,16040,XKV,0,0,0,0,0,0.200948052886588,-2.58608614449526,2.98798225026844
2018,16040,XKV,0.023604,0,0,0,0,0.229038940454572,-2.55949172819814,3.01756960910729
2019,16040,XKV,0,0,0.023604,0,0,0.26000089396652,-2.53151191286969,3.05151370080273
2020,16040,XKV,0,0,0,0,0,0.285220715590548,-2.5107636497015,3.08120508088259
2021,16040,XKV,0,0,0,0,0,0.313311603158539,-2.48861812102398,3.11524132734106
2022,16040,XKV,0,0,0,0,0,0.341402490726523,-2.46793985807633,3.15074483952938
2023,16040,XKV,0.369493378294514,0,0,0,0,0.369493378294514,-2.44871728301462,3.18770403960365
2010,16030,MDG,0,0,,,,,,
2011,16030,MDG,0,0,0,0,0,-0.269630730509881,-3.07895938859736,2.53969792757759
2012,16030,MDG,0,0,0,0,0,-0.241539842941897,-3.04345751841701,2.56037783253321
2013,16030,MDG,0,0,0,0,0,-0.213448955373913,-3.00942292813328,2.58252501738545
2014,16030,MDG,0,0,0,0,0,-0.185358067805922,-2.97686499020025,2.60614885458841
2015,16030,MDG,0,0,0,0,0,-0.157267180237938,-2.94579080115686,2.63125644068099
2016,16030,MDG,0,0,0,0,0,-0.129176292669946,-2.91620512572672,2.65785254038683
2017,16030,MDG,0,0,0,0,0,-0.101085405101962,-2.88811035895087,2.68593954874695
2018,16030,MDG,0,0,0,0,0,-0.0729945175339779,-2.86150650705149,2.71551747198354
2019,16030,MDG,0.005534,0,0,0,0,-0.0449036299659866,-2.83639118738211,2.74658392745013
2020,16030,MDG,0.067093,0,0.005534,0,0,-0.0161396158544562,-2.81208634681896,2.77980711511005
2021,16030,MDG,0.026274,0,0.067093,0,0,0.0194389834761139,-2.78244123192181,2.82131919887404
2022,16030,MDG,0.020426,0,0.026274,0,0,0.042564863385806,-2.76671963757409,2.85184936434571
2023,16030,MDG,0.0699444311079986,0,0.020426,0,0,0.0699444311079986,-2.74819917684494,2.88808803906094
2010,16040,MDG,0,0,,,,,,
2011,16040,MDG,0.160607,0,0,0,0,0.0981650492183945,-2.71111436683006,2.90744446526685
2012,16040,MDG,0.214268,0,0.160607,0,0,0.145791324350391,-2.65609211235725,2.94767476105803
2013,16040,MDG,0.189255,0,0.214268,0,0,0.180409252658023,-2.61554043317292,2.97635893848897
2014,16040,MDG,0.395775,0,0.189255,0,0,0.205457690960792,-2.5860305635439,2.99694594546548
2015,16040,MDG,0.090667,0,0.395775,0,0,0.258668581017581,-2.5298524499781,3.04718961201326
2016,16040,MDG,0,0,0.090667,0,0,0.249647742266795,-2.53737982132668,3.03667530586027
2017,16040,MDG,0.259571,0,0,0,0,0.266710374626314,-2.52033080135725,3.05375155060988
2018,16040,MDG,0.296273,0,0.259571,0,0,0.326374108243215,-2.46214383459289,3.11489205107932
2019,16040,MDG,0.011194,0,0.296273,0,0,0.358929233324972,-2.43256804361935,3.1504265102693
2020,16040,MDG,0.03787,0,0.011194,0,0,0.352344616392152,-2.44364936402251,3.14833859680681
2021,16040,MDG,0.066711,0,0.03787,0,0,0.383680231765645,-2.4182554417254,3.18561590525669
2022,16040,MDG,0.030399,0,0.066711,0,0,0.415279186309121,-2.39406419827618,3.22462257089442
2023,16040,MDG,0.43895327390436,0,0.030399,0,0,0.43895327390436,-2.37926640096032,3.25717294876904
2010,16030,SEN,0,0,,,,,,
2011,16030,SEN,0,0,0,0,0,-0.212074662143685,-3.02137459619261,2.59722527190524
2012,16030,SEN,0,0,0,0,0,-0.183983774575701,-2.98587739821977,2.61790984906836
2013,16030,SEN,0.058241,0,0,0,0,-0.155892887007717,-2.9518475150743,2.64006174105887
2014,16030,SEN,0.009268,0,0.058241,0,0,-0.120717871679943,-2.91221402319615,2.67077827983626
2015,16030,SEN,0,0,0.009268,0,0,-0.0985838012816487,-2.88709789578105,2.68993029321775
2016,16030,SEN,0,0,0,0,0,-0.07162022430375,-2.85864397115165,2.71540352254415
2017,16030,SEN,0.01314,0,0,0,0,-0.0435293367357659,-2.83055397788312,2.74349530441159
2018,16030,SEN,0.15339,0,0.01314,0,0,-0.0138401689397014,-2.80235625628838,2.77467591840897
2019,16030,SEN,0.138861,0,0.15339,0,0,0.0313099881859813,-2.76018346091288,2.82280343728484
2020,16030,SEN,0.142744,0,0.138861,0,0,0.0576336448990347,-2.73832089423703,2.8535881840351
2021,16030,SEN,0.010393,0,0.142744,0,0,0.0861968400869415,-2.7156953924859,2.88808907265979
2022,16030,SEN,0,0,0.010393,0,0,0.0981892507548849,-2.71111927952509,2.90749778103486
2023,16030,SEN,0.12501598867216,0,0,0,0,0.12501598867216,-2.69315749945568,2.9431894768
2010,16040,SEN,0.979952,0,,,,,,
2011,16040,SEN,0.957586,0,0.979952,0,0,0.274917305260892,-2.53452201819286,3.08435662871464
2012,16040,SEN,0.011254,0,0.957586,0,0,0.300287710668968,-2.50172862753532,3.10230404887325
2013,16040,SEN,0.025794,0,0.011254,0,0,0.213271769865671,-2.58268275886612,3.00922629859746
2014,16040,SEN,0.40701,2.6576,0.025794,0,2.6576,0.282684284228125,-2.50908455419167,3.07445312264792
2015,16040,SEN,0.308655,0,0.40701,2.6576,-2.6576,0.32336298268423,-2.46543069381489,3.11215665918335
2016,16040,SEN,0.48292,5.651998142472,0.308655,0,5.651998142472,0.417837402406512,-2.37054374081894,3.20621854563196
2017,16040,SEN,0.090181,0,0.48292,5.651998142472,-5.651998142472,0.39528127380553,-2.39303836591177,3.18360091352283
2018,16040,SEN,0.153617,0.035601962411584,0.090181,0,0.035601962411584,0.363856335263264,-2.424700913405,3.15241358393153
2019,16040,SEN,0.275319,0.058156465418624,0.153617,0.035601962411584,0.02255450300704,0.400076241837013,-2.39145898180639,3.19161146548041
2020,16040,SEN,0.089505,0.0744616762368,0.275319,0.058156465418624,0.016305210818176,0.443261972398823,-2.35272724234544,3.23925118714309
2021,16040,SEN,0.173285,0.079166681836704,0.089505,0.0744616762368,0.004705005599904,0.448856862200024,-2.35310735150008,3.25082107590013
2022,16040,SEN,0.222967,0.0926274852288,0.173285,0.079166681836704,0.013460803392096,0.487348862094677,-2.32201404353273,3.29671176772209
2023,16040,SEN,0.520713347081973,0.03896270295456,0.222967,0.0926274852288,-0.05366478227424,0.520713347081973,-2.29751022682949,3.33893692099343
2010,16030,BDI,0,0,,,,,,
2011,16030,BDI,0,0,0,0,0,-0.290956440450138,-3.10028677594104,2.51837389504077
2012,16030,BDI,0,0,0,0,0,-0.262865552882154,-3.06478468507516,2.53905357931085
2013,16030,BDI,0,0,0,0,0,-0.23477466531417,-3.03074987228734,2.561200541659
2014,16030,BDI,0,0,0,0,0,-0.206683777746179,-2.9981917103675,2.58482415487515
2015,16030,BDI,0,0,0,0,0,-0.178592890178194,-2.96711729620131,2.60993151584493
2016,16030,BDI,0,0,0,0,0,-0.150502002610203,-2.93753139486733,2.63652738964692
2017,16030,BDI,0,0,0,0,0,-0.122411115042219,-2.90943640176699,2.66461417168256
2018,16030,BDI,0,0,0,0,0,-0.0943202274742347,-2.88283232348551,2.69419186853704
2019,16030,BDI,0,0,0,0,0,-0.0662293399062435,-2.85771677773912,2.72525809792664
2020,16030,BDI,0,0,0,0,0,-0.0381384523382593,-2.83408501240983,2.75780810773331
2021,16030,BDI,0,0,0,0,0,-0.010047564770268,-2.81192994331384,2.79183481377331
2022,16030,BDI,0,0,0,0,0,0.0180433227977161,-2.79124221000767,2.8273288556031
2023,16030,BDI,0.0461342103657074,0,0,0,0,0.0461342103657074,-2.77201024861541,2.86427866934683
2010,16040,BDI,0.213245,0,,,,,,
2011,16040,BDI,0.006952,0,0.213245,0,0,0.102777335262672,-2.70651544897849,2.91207011950383
2012,16040,BDI,0.006427,0,0.006952,0,0,0.105775831423415,-2.69610329236907,2.9076549552159
2013,16040,BDI,0.03983,0,0.006427,0,0,0.133802860763112,-2.66214305661486,2.92974877814108
2014,16040,BDI,0.039804,0,0.03983,0,0,0.165956712901767,-2.62553160444591,2.95744503024944
2015,16040,BDI,0.0736,0.07362196,0.039804,0,0.07362196,0.195140153518956,-2.59337462020616,2.98365492724407
2016,16040,BDI,0.035055,0.03507922,0.0736,0.07362196,-0.03854274,0.22692806848282,-2.56009913089416,3.0139552678598
2017,16040,BDI,0.141855,0.012060924,0.035055,0.03507922,-0.023018296,0.249904257472338,-2.53713163233648,3.03694014728115
2018,16040,BDI,0.200047,0.035255374602195,0.141855,0.012060924,0.023194450602195,0.291280945117052,-2.49724221170267,3.07980410193677
2019,16040,BDI,0.173512,0,0.200047,0.035255374602195,-0.035255374602195,0.325975668274957,-2.46552543758009,3.11747677413
2020,16040,BDI,0.207983,0,0.173512,0,0,0.350762411022778,-2.44520808202383,3.14673290406939
2021,16040,BDI,0.376621,0,0.207983,0,0,0.383046169042984,-2.41886333554776,3.18495567363373
2022,16040,BDI,0.023835,0,0.376621,0,0,0.431649292615745,-2.37765319798524,3.24095178321673
2023,16040,BDI,0.416829153658391,0,0.023835,0,0,0.416829153658391,-2.4013895416857,3.23504784900248
2010,16030,SFRY_X,0.064172,0,,,,,,
2011,16030,SFRY_X,0,0,0.064172,0,0,-0.330651351090758,-3.14000510312991,2.47870240094839
2012,16030,SFRY_X,0,0,0,0,0,-0.310366006810163,-3.11229463253304,2.49156261891272
2013,16030,SFRY_X,0,0,0,0,0,-0.282275119242179,-3.07825852465687,2.51370828617252
2014,16030,SFRY_X,0.007271,0,0,0,0,-0.254184231674188,-3.04569905848115,2.53733059513277
2015,16030,SFRY_X,0,0,0.007271,0,0,-0.225208938053058,-3.0137396738385,2.56332179773239
2016,16030,SFRY_X,0,0,0,0,0,-0.198002456538212,-2.98503611507189,2.58903120199547
2017,16030,SFRY_X,0,0,0,0,0,-0.169911568970228,-2.95693980248123,2.61711666454077
2018,16030,SFRY_X,0,0,0,0,0,-0.141820681402244,-2.93033440383485,2.64669304103036
2019,16030,SFRY_X,0,0,0,0,0,-0.113729793834253,-2.90521753896625,2.67775795129774
2020,16030,SFRY_X,0,0,0,0,0,-0.0856389062662686,-2.8815844578586,2.71030664532607
